rank,name,url,digitalVisibilityScore,speed,technical,local,visibility,ai,content
30,Clifton Chiropractic Clinic,https://www.cliftonchiropractic.co.uk/,53,59,100,73,13,0,49
31,Lucy Smith Osteopathy,https://www.lucysmithosteopathy.co.uk/,53,81,75,81,4,0,50
32,Phoenix Physio,http://www.phoenixphysio.uk/,53,58,100,77,4,0,55
33,The Chandos Clinic,http://www.chandosclinic.co.uk/,53,76,63,74,28,0,60
34,The Parker Clinic,http://www.parkerclinic.co.uk/,52,67,75,82,8,0,55
35,Greenway Osteopaths,http://www.greenway-osteopaths.com/,51,74,88,68,10,0,30
36,JC Therapy Clinic,https://www.jctherapyclinic.com/,51,65,100,72,0,0,35
37,SSP Osteopathy,http://ssp-osteopathy.co.uk/,51,61,100,70,13,0,28
38,Ann Physiocare - Physiotherapy in Staple Hill,https://www.annphysiocare.com/physiotherapy/bristol-staplehill/,50,75,57,67,29,0,60
39,Top To Toe Physiotherapy,https://www.toptotoephysiotherapy.co.uk/,50,27,75,86,14,0,100
40,Willow Brook Clinic,http://www.willowbrookclinic.co.uk/,50,71,75,75,0,0,55
41,Easton Chiropractic,https://eastonchiropracticbristol.co.uk/,49,65,88,72,4,0,37
42,"ENable Physios Limited, Bristol",https://www.enablephysios.co.uk/,49,73,75,65,0,0,60
43,OhAna Physio,http://ohanaphysio.co.uk/,49,59,100,64,0,0,41
44,The Running School Bristol,http://runningschoolbristol.co.uk/,49,77,88,50,0,0,62
45,Kasa Chiropractic,http://www.kasachiro.com/,47,55,88,50,7,0,70
46,Bradley Stoke Physio & Health,http://www.bradleystokephysio.co.uk/,46,50,75,65,4,0,75
47,Elaine Donovan Chiropractor,https://businformaps.org/details/elaine-donovan-chiropractor-ChIJ0So,46,89,88,44,0,0,17
48,Marion Vey Osteopathy,https://www.marionveyosteopathy.co.uk/,46,65,75,72,4,0,30
49,Thoracic Outlet Syndrome Centre of Excellence,http://www.cheringtonpractice.co.uk/,45,42,88,47,13,20,45
50,Alive for Life Family Chiropractic,http://www.aliveforlife.co.uk/,44,59,88,47,4,0,50
51,Ian Willmott,https://bristolchiropractor.co.uk/about/me/,44,87,43,73,0,0,35
52,Melanie Noble - Osteopathy & movement,http://www.melanienoble.co.uk/,43,84,33,75,0,0,
53,Pete Jowsey Physiotherapy & Acupuncture,https://www.pjphysio.co.uk/,43,61,50,74,0,0,58
54,Body and Mind Physio,http://bodyandmindphysio.co.uk/,42,,75,63,0,0,60
55,Rebecca Winsor Osteopathy,http://www.thenaturalhealthclinic.com/rebecca-winsor,41,68,75,47,4,0,25
56,Chew Valley Physiotherapy Practice,https://www.chewvalleyphysio.co.uk/,37,67,43,73,0,0,8
57,Therapy Space,http://plowden.net/,36,65,75,42,0,0,0
58,Portland Therapy Centre,http://www.portlandtherapycentre.co.uk/,33,,50,70,4,0,17
59,Ethereal Health - Chiropractic and Wellbeing Services,https://etherealhealth.co.uk/,27,,0,96,0,0,
60,The Batch Clinic,http://www.thebatchclinic.co.uk/,18,,0,62,0,0,
61,TIFA Health,http://tifa-health.com/,14,,0,50,0,0,
62,Avon Osteopathy,https://www.avonosteopathy.com/,13,,0,44,0,0,
